id	entrypoint	group	topic	op	canonical_path	surface	stability	layer	hidden	summary
yai.knowledge.model_plan	run	knowledge	knowledge	model_plan	run knowledge model_plan	plumbing	experimental	knowledge	False	knowledge plan operation on model with deterministic contract and traceable outputs.
yai.knowledge.model_propose	run	knowledge	knowledge	model_propose	run knowledge model_propose	plumbing	experimental	knowledge	False	knowledge propose operation on model with deterministic contract and traceable outputs.
yai.knowledge.model_queue	run	knowledge	knowledge	model_queue	run knowledge model_queue	plumbing	experimental	knowledge	False	knowledge queue operation on model with deterministic contract and traceable outputs.
yai.knowledge.model_refresh	run	knowledge	knowledge	model_refresh	run knowledge model_refresh	plumbing	experimental	knowledge	False	knowledge refresh operation on model with deterministic contract and traceable outputs.
yai.knowledge.model_restore	run	knowledge	knowledge	model_restore	run knowledge model_restore	plumbing	experimental	knowledge	False	knowledge restore operation on model with deterministic contract and traceable outputs.
yai.knowledge.model_retrieve	run	knowledge	knowledge	model_retrieve	run knowledge model_retrieve	plumbing	experimental	knowledge	False	knowledge retrieve operation on model with deterministic contract and traceable outputs.
yai.knowledge.model_route	run	knowledge	knowledge	model_route	run knowledge model_route	plumbing	experimental	knowledge	False	knowledge route operation on model with deterministic contract and traceable outputs.
yai.knowledge.model_status	run	knowledge	knowledge	model_status	run knowledge model_status	plumbing	experimental	knowledge	False	knowledge status operation on model with deterministic contract and traceable outputs.
yai.knowledge.model_summarize	run	knowledge	knowledge	model_summarize	run knowledge model_summarize	plumbing	experimental	knowledge	False	knowledge summarize operation on model with deterministic contract and traceable outputs.
yai.knowledge.model_sync	run	knowledge	knowledge	model_sync	run knowledge model_sync	plumbing	experimental	knowledge	False	knowledge sync operation on model with deterministic contract and traceable outputs.
yai.knowledge.model_trace	run	knowledge	knowledge	model_trace	run knowledge model_trace	plumbing	experimental	knowledge	False	knowledge trace operation on model with deterministic contract and traceable outputs.
yai.knowledge.model_verify	run	knowledge	knowledge	model_verify	run knowledge model_verify	plumbing	experimental	knowledge	False	knowledge verify operation on model with deterministic contract and traceable outputs.
yai.knowledge.ping	run	knowledge	knowledge	ping	run knowledge ping	plumbing	experimental	knowledge	False	Ping knowledge plane via ingress (control RPC)
yai.knowledge.planner_audit	run	knowledge	knowledge	planner_audit	run knowledge planner_audit	plumbing	experimental	knowledge	False	knowledge audit operation on planner with deterministic contract and traceable outputs.
yai.knowledge.planner_checkpoint	run	knowledge	knowledge	planner_checkpoint	run knowledge planner_checkpoint	plumbing	experimental	knowledge	False	knowledge checkpoint operation on planner with deterministic contract and traceable outputs.
yai.knowledge.planner_classify	run	knowledge	knowledge	planner_classify	run knowledge planner_classify	plumbing	experimental	knowledge	False	knowledge classify operation on planner with deterministic contract and traceable outputs.
yai.knowledge.planner_embed	run	knowledge	knowledge	planner_embed	run knowledge planner_embed	plumbing	experimental	knowledge	False	knowledge embed operation on planner with deterministic contract and traceable outputs.
yai.knowledge.planner_explain	run	knowledge	knowledge	planner_explain	run knowledge planner_explain	plumbing	experimental	knowledge	False	knowledge explain operation on planner with deterministic contract and traceable outputs.
yai.knowledge.planner_flush	run	knowledge	knowledge	planner_flush	run knowledge planner_flush	plumbing	experimental	knowledge	False	knowledge flush operation on planner with deterministic contract and traceable outputs.
yai.knowledge.planner_inspect	run	knowledge	knowledge	planner_inspect	run knowledge planner_inspect	plumbing	experimental	knowledge	False	knowledge inspect operation on planner with deterministic contract and traceable outputs.
yai.knowledge.planner_ping	run	knowledge	knowledge	planner_ping	run knowledge planner_ping	plumbing	experimental	knowledge	False	knowledge ping operation on planner with deterministic contract and traceable outputs.
yai.knowledge.planner_plan	run	knowledge	knowledge	planner_plan	run knowledge planner_plan	plumbing	experimental	knowledge	False	knowledge plan operation on planner with deterministic contract and traceable outputs.
yai.knowledge.planner_propose	run	knowledge	knowledge	planner_propose	run knowledge planner_propose	plumbing	experimental	knowledge	False	knowledge propose operation on planner with deterministic contract and traceable outputs.
yai.knowledge.planner_queue	run	knowledge	knowledge	planner_queue	run knowledge planner_queue	plumbing	experimental	knowledge	False	knowledge queue operation on planner with deterministic contract and traceable outputs.
yai.knowledge.planner_refresh	run	knowledge	knowledge	planner_refresh	run knowledge planner_refresh	plumbing	experimental	knowledge	False	knowledge refresh operation on planner with deterministic contract and traceable outputs.
yai.knowledge.planner_restore	run	knowledge	knowledge	planner_restore	run knowledge planner_restore	plumbing	experimental	knowledge	False	knowledge restore operation on planner with deterministic contract and traceable outputs.
yai.knowledge.planner_retrieve	run	knowledge	knowledge	planner_retrieve	run knowledge planner_retrieve	plumbing	experimental	knowledge	False	knowledge retrieve operation on planner with deterministic contract and traceable outputs.
yai.knowledge.planner_route	run	knowledge	knowledge	planner_route	run knowledge planner_route	plumbing	experimental	knowledge	False	knowledge route operation on planner with deterministic contract and traceable outputs.
yai.knowledge.planner_status	run	knowledge	knowledge	planner_status	run knowledge planner_status	plumbing	experimental	knowledge	False	knowledge status operation on planner with deterministic contract and traceable outputs.
yai.knowledge.planner_summarize	run	knowledge	knowledge	planner_summarize	run knowledge planner_summarize	plumbing	experimental	knowledge	False	knowledge summarize operation on planner with deterministic contract and traceable outputs.
yai.knowledge.planner_sync	run	knowledge	knowledge	planner_sync	run knowledge planner_sync	plumbing	experimental	knowledge	False	knowledge sync operation on planner with deterministic contract and traceable outputs.
yai.knowledge.planner_trace	run	knowledge	knowledge	planner_trace	run knowledge planner_trace	plumbing	experimental	knowledge	False	knowledge trace operation on planner with deterministic contract and traceable outputs.
yai.knowledge.planner_verify	run	knowledge	knowledge	planner_verify	run knowledge planner_verify	plumbing	experimental	knowledge	False	knowledge verify operation on planner with deterministic contract and traceable outputs.
yai.knowledge.prompt_audit	run	knowledge	knowledge	prompt_audit	run knowledge prompt_audit	plumbing	experimental	knowledge	False	knowledge audit operation on prompt with deterministic contract and traceable outputs.
yai.knowledge.prompt_checkpoint	run	knowledge	knowledge	prompt_checkpoint	run knowledge prompt_checkpoint	plumbing	experimental	knowledge	False	knowledge checkpoint operation on prompt with deterministic contract and traceable outputs.
yai.knowledge.prompt_classify	run	knowledge	knowledge	prompt_classify	run knowledge prompt_classify	plumbing	experimental	knowledge	False	knowledge classify operation on prompt with deterministic contract and traceable outputs.
yai.knowledge.prompt_embed	run	knowledge	knowledge	prompt_embed	run knowledge prompt_embed	plumbing	experimental	knowledge	False	knowledge embed operation on prompt with deterministic contract and traceable outputs.
yai.knowledge.prompt_explain	run	knowledge	knowledge	prompt_explain	run knowledge prompt_explain	plumbing	experimental	knowledge	False	knowledge explain operation on prompt with deterministic contract and traceable outputs.
yai.knowledge.prompt_flush	run	knowledge	knowledge	prompt_flush	run knowledge prompt_flush	plumbing	experimental	knowledge	False	knowledge flush operation on prompt with deterministic contract and traceable outputs.
yai.knowledge.prompt_inspect	run	knowledge	knowledge	prompt_inspect	run knowledge prompt_inspect	plumbing	experimental	knowledge	False	knowledge inspect operation on prompt with deterministic contract and traceable outputs.
